Team_Number_Id,Team,TeamPoints,FieldGoals,X3PointShots,FreeThrows,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls
23,PHI,118,0.519,0.417,0.813,4,34,28,8,4,16,24
23,PHI,104,0.438,0.296,0.667,13,52,28,10,10,21,26
23,PHI,116,0.525,0.414,0.87,9,55,32,8,6,16,21
23,PHI,105,0.466,0.364,0.733,8,43,29,9,7,15,23
23,PHI,109,0.382,0.265,0.917,13,53,26,15,7,16,34
23,PHI,97,0.425,0.32,0.882,6,25,19,8,4,9,23
23,PHI,117,0.554,0.32,0.739,11,46,23,10,4,18,22
23,PHI,94,0.398,0.341,0.714,8,48,19,7,5,14,23
23,PHI,106,0.429,0.303,0.857,12,53,21,7,9,16,23
23,PHI,92,0.414,0.282,0.818,13,40,30,7,3,14,19
23,PHI,105,0.488,0.333,0.737,7,42,26,7,2,17,21
23,PHI,105,0.45,0.306,0.88,13,37,25,8,5,19,20
23,PHI,118,0.443,0.316,0.741,14,36,32,7,4,11,22
23,PHI,90,0.363,0.212,0.773,10,50,19,10,3,13,19
23,PHI,82,0.351,0.258,0.87,10,47,23,9,1,17,16
23,PHI,111,0.467,0.394,0.903,10,33,20,10,1,18,19
23,PHI,113,0.495,0.304,0.7,16,38,21,10,4,12,25
24,PHO,94,0.468,0.25,0.667,10,41,20,6,3,18,29
24,PHO,110,0.447,0.179,0.656,7,44,15,11,3,15,29
24,PHO,100,0.411,0.348,0.72,11,50,19,10,6,11,26
24,PHO,98,0.417,0.333,0.742,10,44,19,11,0,20,33
24,PHO,118,0.427,0.313,0.833,14,59,15,10,5,12,20
24,PHO,112,0.43,0.333,0.857,12,59,18,7,2,15,27
24,PHO,108,0.44,0.3,0.786,11,40,20,8,2,17,30
24,PHO,121,0.5,0.333,0.848,15,41,18,10,2,16,27
24,PHO,107,0.452,0.364,0.767,10,49,20,7,6,17,20
24,PHO,104,0.374,0.242,0.762,17,55,23,9,3,12,20
24,PHO,120,0.511,0.333,0.769,8,38,27,10,3,13,29
24,PHO,104,0.494,0.4,0.621,7,35,14,8,4,16,29
24,PHO,116,0.474,0.346,0.833,18,46,21,14,7,11,28
24,PHO,105,0.424,0.286,0.618,12,44,18,11,7,15,19
24,PHO,101,0.429,0.407,0.8,13,52,22,3,7,21,24
24,PHO,92,0.452,0.409,0.773,6,44,15,6,7,17,20
24,PHO,85,0.405,0.231,0.714,12,48,17,11,6,25,26
24,PHO,114,0.404,0.44,0.861,9,46,11,5,7,11,24
24,PHO,109,0.449,0.476,0.76,13,41,15,11,4,15,17
24,PHO,109,0.451,0.344,0.762,14,36,24,8,2,14,29
24,PHO,105,0.464,0.333,0.84,12,41,14,5,0,17,28
24,PHO,94,0.4,0.273,0.944,9,40,17,14,4,19,31
24,PHO,119,0.474,0.433,0.762,9,44,26,8,8,7,24
24,PHO,119,0.458,0.341,0.654,14,57,21,6,3,16,27
24,PHO,113,0.409,0.3,0.848,16,61,13,9,7,17,28
24,PHO,92,0.4,0.37,0.778,11,35,15,9,3,13,25
24,PHO,101,0.433,0.364,0.75,16,43,16,5,5,16,23
24,PHO,108,0.451,0.429,0.714,8,34,16,11,5,17,23
24,PHO,111,0.473,0.36,0.7,14,44,20,7,6,8,23
24,PHO,123,0.532,0.462,0.73,11,43,25,7,6,20,24
24,PHO,115,0.426,0.233,0.815,16,53,17,14,6,17,25
24,PHO,98,0.486,0.438,0.792,7,33,20,11,4,21,25
24,PHO,99,0.446,0.429,0.696,12,47,20,10,4,20,28
24,PHO,86,0.414,0.412,0.7,9,41,9,6,2,9,21
24,PHO,98,0.382,0.133,0.818,19,48,22,11,4,12,29
24,PHO,99,0.468,0.391,0.818,13,49,21,7,7,18,23
24,PHO,102,0.447,0.412,0.864,18,53,15,4,3,15,21
24,PHO,116,0.529,0.333,0.789,13,36,23,12,7,14,19
24,PHO,108,0.487,0.556,0.815,13,47,15,2,4,19,23
24,PHO,108,0.459,0.381,0.917,15,45,18,10,0,15,30
24,PHO,101,0.494,0.227,0.941,6,39,13,4,5,9,21
24,PHO,103,0.435,0.211,0.806,15,46,23,10,4,14,22
24,PHO,107,0.435,0.375,0.889,14,44,15,9,4,13,18
24,PHO,115,0.506,0.409,0.929,7,45,20,6,1,15,28
24,PHO,111,0.442,0.368,0.875,13,44,20,7,4,15,23
24,PHO,120,0.539,0.417,0.824,8,28,21,8,2,11,26
24,PHO,112,0.451,0.286,0.75,11,43,20,9,3,10,36
24,PHO,96,0.419,0.263,0.744,13,42,11,8,8,17,19
24,PHO,114,0.406,0.35,0.829,17,44,21,5,3,12,27
24,PHO,105,0.416,0.414,0.829,6,39,11,7,3,11,21
24,PHO,112,0.418,0.393,0.833,14,40,22,9,3,16,28
24,PHO,106,0.43,0.185,0.84,9,49,26,7,10,16,23
24,PHO,91,0.333,0.217,0.824,18,46,13,12,5,15,27
24,PHO,115,0.505,0.421,0.846,13,43,25,4,8,8,18
24,PHO,102,0.394,0.364,0.769,12,42,20,8,4,19,28
24,PHO,108,0.43,0.348,0.833,13,43,14,7,3,18,25
24,PHO,137,0.557,0.417,0.853,12,59,32,7,10,15,20
24,PHO,121,0.527,0.333,0.6,8,43,27,8,6,18,23
24,PHO,96,0.482,0.357,0.688,12,42,26,12,5,20,22
24,PHO,112,0.518,0.333,0.792,8,32,22,6,5,12,25
24,PHO,120,0.597,0.368,0.84,4,42,30,8,7,18,23
24,PHO,118,0.494,0.238,0.806,9,45,28,10,7,17,26
24,PHO,109,0.447,0.2,0.808,10,50,16,7,10,11,29
24,PHO,127,0.5,0.481,0.788,9,49,23,5,8,19,32
24,PHO,110,0.462,0.316,0.8,18,54,20,7,10,19,24
24,PHO,100,0.458,0.286,0.9,5,40,18,5,7,11,24
24,PHO,101,0.441,0.357,0.7,6,41,20,5,3,9,21
24,PHO,101,0.402,0.24,0.643,16,47,24,9,11,13,25
24,PHO,103,0.437,0.143,0.833,12,49,18,9,8,16,22
24,PHO,95,0.354,0.273,0.633,11,47,16,10,4,4,21
24,PHO,97,0.439,0.25,0.724,10,41,14,5,5,24,23
24,PHO,98,0.366,0.28,0.676,15,50,16,14,3,19,30
24,PHO,120,0.453,0.316,0.735,10,49,23,9,3,13,30
24,PHO,106,0.506,0.375,0.818,8,39,25,6,3,12,17
24,PHO,91,0.365,0.226,0.583,14,48,25,12,6,15,31
24,PHO,118,0.533,0.304,0.542,13,43,24,6,2,14,27
24,PHO,117,0.524,0.3,0.813,13,43,17,8,6,17,26
24,PHO,116,0.42,0.235,0.828,22,61,24,8,11,23,24
24,PHO,111,0.417,0.259,0.692,20,55,26,13,2,16,22
24,PHO,120,0.518,0.444,0.839,12,45,16,6,6,7,26
24,PHO,124,0.55,0.421,0.875,8,43,26,6,4,12,18
24,PHO,104,0.376,0.267,0.583,18,48,19,8,3,9,23
25,POR,113,0.52,0.684,1,5,34,22,5,3,12,18
25,POR,106,0.459,0.222,0.75,9,48,18,4,4,14,34
25,POR,115,0.459,0.313,0.714,5,45,23,10,8,15,30
25,POR,104,0.43,0.359,0.762,6,32,23,12,4,18,17
25,POR,115,0.416,0.364,0.905,10,53,25,8,8,14,23
25,POR,105,0.45,0.387,0.808,7,42,21,9,3,14,20
25,POR,100,0.451,0.424,0.815,5,37,19,7,5,15,25
25,POR,124,0.556,0.452,0.714,7,35,22,5,4,20,27
25,POR,80,0.352,0.2,0.857,11,47,16,4,3,14,23
25,POR,122,0.523,0.394,0.704,7,36,29,8,4,11,24
25,POR,112,0.394,0.276,0.813,14,44,21,8,8,7,23
25,POR,88,0.358,0.265,0.611,15,49,17,8,4,11,18
25,POR,109,0.456,0.357,0.81,10,41,24,6,4,12,19
25,POR,101,0.375,0.353,0.885,13,48,19,2,1,14,21
25,POR,129,0.576,0.417,0.762,8,50,23,4,7,15,30
25,POR,103,0.442,0.273,0.808,11,44,18,5,5,16,13
25,POR,125,0.522,0.448,0.947,9,38,27,6,6,9,23
25,POR,119,0.47,0.375,0.765,12,52,30,7,5,11,20
25,POR,114,0.482,0.364,0.759,8,35,24,7,2,14,24
25,POR,131,0.543,0.375,0.895,14,40,29,13,2,6,23
25,POR,99,0.404,0.375,0.75,12,47,19,6,9,8,17
25,POR,112,0.484,0.375,0.722,10,38,25,9,8,9,27
25,POR,107,0.435,0.425,0.842,10,44,25,7,4,15,22
25,POR,86,0.305,0.25,0.725,13,52,13,6,3,12,23
25,POR,111,0.488,0.432,0.938,9,41,22,6,4,17,20
25,POR,120,0.506,0.476,0.88,13,42,25,6,7,15,24
25,POR,114,0.538,0.348,0.741,8,37,23,11,9,14,26
25,POR,120,0.466,0.348,0.833,15,41,22,6,4,14,25
25,POR,90,0.395,0.286,0.7,7,31,16,7,4,11,19
25,POR,121,0.512,0.143,0.725,15,41,30,5,4,8,31
25,POR,95,0.444,0.37,0.75,9,43,15,6,4,17,20
25,POR,90,0.443,0.4,0.5,10,33,21,8,2,15,19
25,POR,91,0.422,0.348,0.722,11,54,22,8,4,18,22
25,POR,102,0.473,0.48,0.909,5,45,19,6,4,15,16
25,POR,94,0.455,0.3,0.857,2,25,19,10,3,11,23
25,POR,95,0.493,0.273,0.607,4,41,13,10,8,14,19
25,POR,117,0.449,0.462,0.893,11,44,23,8,5,17,26
25,POR,118,0.531,0.364,0.667,8,47,29,6,5,13,21
25,POR,124,0.52,0.429,0.583,7,42,36,5,5,16,11
25,POR,108,0.506,0.333,0.75,9,50,25,6,9,11,21
25,POR,102,0.43,0.333,0.75,13,51,29,6,9,9,17
25,POR,109,0.402,0.294,0.84,12,43,19,6,9,9,20
25,POR,101,0.42,0.308,0.76,14,45,22,6,5,15,20
25,POR,85,0.351,0.258,1,15,50,18,10,12,15,11
25,POR,92,0.371,0.316,0.714,12,46,16,8,6,13,20
25,POR,127,0.467,0.4,0.861,9,37,26,12,4,14,26
25,POR,105,0.478,0.267,0.75,9,49,17,5,4,11,12
25,POR,112,0.469,0.457,0.952,8,33,24,2,3,12,26
25,POR,111,0.495,0.37,0.75,9,42,26,11,2,18,24
25,POR,115,0.452,0.355,0.87,11,51,23,8,2,8,18
25,POR,104,0.455,0.3,0.75,12,44,16,3,4,9,19
25,POR,99,0.402,0.357,0.905,11,44,15,6,4,12,22
25,POR,114,0.488,0.393,0.792,18,55,17,6,2,15,26
25,POR,111,0.506,0.346,0.774,10,41,23,4,6,15,23
25,POR,104,0.359,0.381,0.56,22,66,22,4,4,14,34
25,POR,88,0.405,0.409,0.75,9,41,14,9,3,16,21
25,POR,112,0.506,0.5,0.778,9,45,20,8,7,19,25
25,POR,106,0.443,0.429,0.771,8,39,16,6,5,9,26
25,POR,113,0.524,0.4,0.682,8,50,25,5,5,24,25
25,POR,114,0.494,0.4,0.743,9,45,19,9,7,14,19
25,POR,130,0.57,0.64,0.727,6,37,29,9,6,12,13
25,POR,126,0.553,0.478,0.778,12,36,24,7,5,11,23
25,POR,114,0.455,0.286,0.848,16,55,25,8,12,19,22
25,POR,124,0.511,0.5,0.75,7,43,26,4,5,14,19
25,POR,110,0.5,0.318,0.68,9,49,14,7,5,14,24
25,POR,77,0.303,0.344,0.769,8,48,13,3,1,16,20
25,POR,110,0.475,0.409,0.893,8,39,21,10,1,11,16
25,POR,113,0.506,0.444,0.895,13,54,23,9,9,20,22
25,POR,115,0.506,0.5,0.75,13,43,13,4,6,11,20
25,POR,90,0.422,0.19,0.615,13,49,15,8,6,14,14
25,POR,110,0.488,0.524,0.724,10,50,15,8,2,13,20
25,POR,112,0.634,0.5,0.647,4,35,24,5,3,14,20
25,POR,97,0.404,0.429,0.722,12,61,24,8,4,13,16
25,POR,122,0.495,0.296,0.727,15,47,15,8,5,9,18
25,POR,117,0.478,0.394,0.818,11,41,24,12,8,12,16
25,POR,130,0.467,0.405,0.935,11,41,21,12,3,12,23
25,POR,109,0.442,0.344,0.88,11,35,24,7,9,5,18
25,POR,87,0.398,0.231,0.882,7,29,10,8,5,7,20
25,POR,105,0.432,0.424,0.808,4,41,19,8,4,12,20
25,POR,101,0.407,0.433,0.875,12,47,15,5,6,3,16
25,POR,99,0.416,0.444,0.867,12,42,18,6,3,9,17
25,POR,100,0.482,0.433,0.385,14,53,22,4,2,23,18
26,SAC,113,0.512,0.286,0.731,10,41,24,5,5,13,20
26,SAC,94,0.4,0.3,0.842,6,40,22,7,0,15,21
26,SAC,106,0.459,0.346,0.76,11,31,24,6,5,13,24
26,SAC,95,0.48,0.435,0.684,6,38,26,10,6,19,34
26,SAC,96,0.382,0.217,0.852,9,53,12,4,4,15,23
26,SAC,94,0.475,0.389,0.647,11,39,17,8,1,14,23
26,SAC,91,0.393,0.357,0.789,13,36,27,8,3,14,19
26,SAC,96,0.436,0.313,0.742,13,47,21,4,5,9,22
26,SAC,102,0.481,0.32,0.8,5,39,24,7,5,10,21
26,SAC,91,0.4,0.381,0.75,11,43,18,13,3,15,19
26,SAC,120,0.489,0.286,0.8,13,48,18,7,3,15,21
26,SAC,105,0.474,0.45,0.774,10,46,21,5,3,16,17
26,SAC,115,0.442,0.385,0.829,9,37,21,7,4,14,24
26,SAC,102,0.444,0.407,0.76,4,37,26,8,8,13,18
26,SAC,116,0.468,0.429,0.941,11,46,26,4,1,11,23
26,SAC,104,0.488,0.281,0.81,4,37,24,7,6,14,18
26,SAC,122,0.535,0.565,0.773,9,45,24,11,3,13,12
26,SAC,95,0.409,0.143,0.615,13,44,20,15,4,20,24
26,SAC,92,0.375,0.231,0.8,14,51,22,9,10,14,16
26,SAC,98,0.32,0.321,0.871,18,51,18,13,5,11,17
26,SAC,120,0.56,0.455,0.762,6,40,28,10,3,14,23
26,SAC,100,0.402,0.25,0.852,6,39,24,10,1,7,20
26,SAC,84,0.378,0.346,0.538,12,34,17,10,4,10,14
26,SAC,116,0.56,0.435,0.571,13,47,23,16,6,21,20
26,SAC,98,0.424,0.344,0.818,12,40,27,8,7,15,16
26,SAC,96,0.388,0.292,0.73,13,45,18,5,6,11,25
26,SAC,79,0.395,0.258,0.647,6,42,16,7,4,15,21
26,SAC,126,0.556,0.435,0.837,4,31,20,3,4,10,28
26,SAC,94,0.459,0.476,0.667,8,41,13,5,3,10,19
26,SAC,109,0.525,0.517,0.714,6,34,27,7,3,11,23
26,SAC,102,0.448,0.28,0.81,13,42,24,11,4,19,19
26,SAC,89,0.392,0.321,0.783,6,39,20,8,3,11,20
26,SAC,98,0.431,0.393,0.893,11,39,17,6,3,12,12
26,SAC,120,0.523,0.379,0.944,5,33,26,7,2,8,13
26,SAC,102,0.513,0.4,0.824,4,26,26,8,3,16,28
26,SAC,98,0.414,0.3,0.773,12,50,23,4,3,6,18
26,SAC,106,0.486,0.393,0.793,1,31,21,13,5,18,17
26,SAC,100,0.438,0.565,0.793,12,45,21,6,3,16,17
26,SAC,108,0.525,0.36,0.789,11,42,23,7,5,21,22
26,SAC,118,0.457,0.36,0.875,14,44,24,13,6,22,29
26,SAC,100,0.486,0.429,0.778,10,36,28,9,5,21,22
26,SAC,91,0.408,0.207,0.719,5,35,18,9,6,10,21
26,SAC,99,0.44,0.346,0.762,9,40,20,7,5,9,23
26,SAC,109,0.488,0.429,0.769,10,43,25,10,3,14,15
26,SAC,116,0.453,0.355,0.864,11,47,29,13,3,11,28
26,SAC,111,0.5,0.52,0.778,10,43,22,7,1,19,30
26,SAC,109,0.519,0.407,0.615,8,38,27,6,5,9,23
26,SAC,119,0.554,0.448,0.828,9,33,31,7,3,20,28
26,SAC,83,0.349,0.276,0.577,10,45,22,9,7,11,17
26,SAC,103,0.447,0.37,0.773,6,43,23,5,4,13,25
26,SAC,109,0.489,0.304,0.842,8,46,25,11,4,16,18
26,SAC,107,0.519,0.393,0.875,9,40,27,4,5,15,25
26,SAC,108,0.5,0.4,0.933,4,40,24,11,1,14,18
26,SAC,108,0.475,0.5,0.667,8,39,27,12,2,18,27
26,SAC,105,0.449,0.355,0.889,8,46,23,11,5,19,18
26,SAC,97,0.493,0.292,0.72,7,38,23,9,3,17,12
26,SAC,86,0.371,0.292,0.765,12,50,23,4,6,18,17
26,SAC,116,0.523,0.5,0.895,9,46,26,8,4,14,16
26,SAC,85,0.392,0.393,0.8,9,41,18,3,6,14,19
26,SAC,88,0.439,0.353,0.667,7,42,23,6,4,18,18
26,SAC,100,0.432,0.5,0.864,10,38,12,8,3,15,28
26,SAC,109,0.518,0.471,0.75,5,37,24,8,3,12,21
26,SAC,96,0.434,0.375,0.857,11,40,20,9,1,15,18
26,SAC,104,0.488,0.368,0.813,5,42,20,7,3,13,22
26,SAC,122,0.478,0.522,0.786,8,40,27,5,1,10,21
26,SAC,92,0.439,0.348,0.6,10,41,24,4,2,12,15
26,SAC,120,0.537,0.533,0.762,2,41,24,8,6,15,14
26,SAC,107,0.481,0.429,0.735,8,48,22,8,11,18,18
26,SAC,94,0.412,0.238,0.826,9,35,16,9,2,12,22
26,SAC,102,0.494,0.7,0.765,9,40,29,4,4,11,20
26,SAC,98,0.488,0.385,0.6,8,37,19,6,6,12,15
26,SAC,100,0.482,0.476,0.769,6,37,27,7,4,19,16
26,SAC,98,0.452,0.464,0.692,6,46,23,5,4,12,25
26,SAC,91,0.463,0.24,0.767,8,36,16,4,6,11,23
26,SAC,82,0.453,0.133,0.667,2,32,14,7,1,13,17
26,SAC,89,0.389,0.3,0.765,14,52,18,7,6,20,17
26,SAC,123,0.564,0.579,0.727,7,40,27,5,4,17,27
26,SAC,98,0.444,0.545,0.824,11,51,17,11,2,18,10
26,SAC,94,0.507,0.4,0.769,10,40,27,5,6,23,19
26,SAC,128,0.5,0.29,0.833,7,38,26,8,2,5,18
26,SAC,129,0.518,0.474,0.791,8,55,28,7,2,13,23
26,SAC,95,0.494,0.455,0.714,7,37,27,2,1,10,18
27,SAS,129,0.48,0.5,0.885,21,55,25,13,3,13,19
27,SAS,102,0.456,0.333,0.889,9,40,23,10,8,9,26
27,SAS,98,0.422,0.417,0.783,6,50,21,6,7,9,15
27,SAS,106,0.451,0.556,0.846,14,44,20,4,5,15,26
27,SAS,91,0.434,0.3,0.905,4,34,19,6,5,9,15
27,SAS,100,0.446,0.3,0.909,9,49,17,9,8,11,25
27,SAS,92,0.405,0.4,0.88,7,40,19,5,5,15,18
27,SAS,99,0.393,0.304,0.867,10,39,22,14,5,10,15
27,SAS,96,0.444,0.45,0.789,10,45,24,8,2,8,13
27,SAS,106,0.539,0.278,0.792,2,35,21,6,11,10,19
27,SAS,94,0.402,0.533,0.741,14,52,24,4,7,17,15
27,SAS,110,0.489,0.367,0.765,9,37,29,11,7,11,21
27,SAS,116,0.564,0.417,0.947,3,34,30,8,6,12,18
27,SAS,96,0.467,0.4,0.72,8,39,24,9,1,13,18
27,SAS,119,0.512,0.419,0.9,8,34,28,9,8,9,18
27,SAS,109,0.469,0.458,0.88,13,45,24,4,8,16,12
27,SAS,112,0.533,0.375,0.793,6,38,22,7,6,14,17
27,SAS,83,0.368,0.25,0.846,10,45,19,9,4,18,17
27,SAS,94,0.465,0.579,0.708,7,42,16,7,6,11,11
27,SAS,107,0.488,0.4,0.636,12,37,27,11,4,15,17
27,SAS,97,0.43,0.286,0.643,12,46,26,6,5,14,22
27,SAS,105,0.527,0.458,0.842,3,35,21,8,3,11,20
27,SAS,91,0.402,0.321,0.8,11,43,21,12,8,12,18
27,SAS,130,0.532,0.538,0.889,8,49,38,11,7,10,18
27,SAS,108,0.55,0.364,0.857,5,38,33,9,3,16,17
27,SAS,107,0.527,0.313,0.923,9,50,19,6,2,20,20
27,SAS,113,0.488,0.5,0.818,12,49,31,6,6,13,15
27,SAS,102,0.468,0.522,0.72,10,43,21,13,5,19,17
27,SAS,101,0.402,0.316,0.84,18,55,19,8,7,12,23
27,SAS,110,0.5,0.6,0.952,13,45,19,9,3,12,17
27,SAS,119,0.565,0.5,0.737,11,43,30,7,3,13,19
27,SAS,119,0.54,0.294,0.8,16,46,20,11,7,16,20
27,SAS,110,0.5,0.5,0.84,11,48,22,7,5,16,18
27,SAS,112,0.467,0.333,0.864,9,47,27,5,6,12,21
27,SAS,110,0.551,0.542,0.733,6,43,32,7,15,15,18
27,SAS,127,0.567,0.5,0.765,7,41,34,5,8,7,15
27,SAS,102,0.404,0.382,0.85,9,43,29,9,8,7,21
27,SAS,107,0.477,0.4,0.786,13,41,22,5,7,14,10
27,SAS,134,0.605,0.476,0.897,7,46,32,5,5,12,20
27,SAS,105,0.507,0.45,0.706,6,33,15,8,1,16,18
27,SAS,122,0.512,0.444,0.8,6,34,27,9,3,7,29
27,SAS,118,0.512,0.409,0.84,6,43,28,12,5,7,19
27,SAS,118,0.5,0.385,0.857,10,46,32,6,6,13,22
27,SAS,112,0.474,0.409,0.813,13,50,22,7,5,8,17
27,SAS,108,0.447,0.292,0.758,6,36,20,7,6,12,18
27,SAS,103,0.388,0.429,0.862,12,44,20,10,4,12,13
27,SAS,101,0.47,0.364,0.652,5,45,26,2,4,11,20
27,SAS,108,0.43,0.333,0.711,10,50,16,12,13,17,25
27,SAS,102,0.427,0.286,0.741,14,59,26,13,9,19,20
27,SAS,121,0.57,0.476,0.808,7,38,29,13,8,14,15
27,SAS,74,0.366,0.211,0.556,11,44,11,8,6,16,20
27,SAS,111,0.527,0.5,0.88,6,48,24,2,6,15,22
27,SAS,103,0.5,0.474,0.8,11,52,27,4,5,18,18
27,SAS,90,0.363,0.207,0.818,21,46,17,11,1,11,16
27,SAS,110,0.46,0.467,0.852,12,49,18,7,4,11,22
27,SAS,107,0.472,0.258,0.789,11,50,25,12,8,12,16
27,SAS,105,0.427,0.346,0.867,15,51,23,9,7,13,21
27,SAS,119,0.521,0.476,0.846,13,46,37,12,5,12,15
27,SAS,100,0.473,0.31,0.875,6,36,20,8,7,18,21
27,SAS,101,0.421,0.222,0.6,11,53,20,6,4,11,22
27,SAS,97,0.404,0.25,0.625,17,49,16,10,8,12,17
27,SAS,112,0.455,0.393,0.913,9,44,24,6,6,9,13
27,SAS,114,0.5,0.483,0.762,6,43,33,9,5,12,15
27,SAS,92,0.417,0.316,0.8,13,41,15,8,8,15,16
27,SAS,107,0.519,0.444,0.833,7,46,27,6,7,18,18
27,SAS,107,0.481,0.471,0.765,7,44,31,6,9,21,22
27,SAS,106,0.477,0.423,0.733,10,41,28,7,5,14,20
27,SAS,96,0.44,0.321,0.955,9,42,18,2,5,15,25
27,SAS,118,0.494,0.393,0.778,15,45,31,9,3,6,20
27,SAS,100,0.481,0.333,0.818,9,33,22,12,5,15,19
27,SAS,97,0.481,0.308,0.652,6,35,26,6,5,6,19
27,SAS,106,0.455,0.4,0.75,16,50,28,11,6,14,18
27,SAS,103,0.477,0.269,0.824,10,52,24,11,7,12,18
27,SAS,98,0.41,0.375,0.808,16,42,20,9,9,15,12
27,SAS,100,0.435,0.333,0.63,13,41,23,8,11,13,23
27,SAS,109,0.519,0.526,0.864,8,42,26,7,6,13,17
27,SAS,95,0.438,0.524,0.778,8,46,22,8,6,15,20
27,SAS,95,0.438,0.371,0.667,7,37,28,8,8,14,13
27,SAS,102,0.417,0.321,0.591,16,58,26,6,5,6,11
27,SAS,87,0.425,0.364,0.786,7,40,20,3,3,13,17
27,SAS,98,0.458,0.381,0.7,13,47,17,4,9,15,15
27,SAS,97,0.453,0.381,0.846,15,42,16,12,2,15,17
28,TOR,109,0.477,0.167,0.828,14,51,17,8,0,11,22
28,TOR,91,0.389,0.25,0.944,18,51,12,9,3,18,20
28,TOR,105,0.466,0.25,0.76,11,43,16,7,9,7,28
28,TOR,113,0.558,0.4,0.68,4,31,21,16,2,13,24
28,TOR,96,0.44,0.24,0.889,13,50,14,7,5,15,16
28,TOR,91,0.357,0.233,0.774,13,43,22,6,5,6,26
28,TOR,112,0.518,0.423,0.682,7,35,25,10,6,11,24
28,TOR,113,0.478,0.273,0.955,8,45,18,8,5,5,21
28,TOR,118,0.47,0.318,0.868,11,44,18,10,6,11,20
28,TOR,117,0.479,0.448,0.667,12,40,24,11,5,8,25
28,TOR,121,0.451,0.4,0.902,13,46,16,8,1,14,22
28,TOR,113,0.457,0.348,0.613,6,44,23,8,2,11,25
28,TOR,99,0.4,0.375,0.917,16,48,16,7,6,15,21
28,TOR,115,0.5,0.421,0.844,4,32,19,10,2,11,31
28,TOR,115,0.489,0.522,0.81,15,38,28,14,7,14,15
28,TOR,105,0.463,0.438,0.789,11,38,18,3,5,9,17
28,TOR,122,0.545,0.684,0.806,8,42,22,11,8,12,14
28,TOR,120,0.551,0.5,0.848,10,43,23,7,4,18,25
28,TOR,113,0.542,0.414,0.846,7,44,25,8,5,10,18
28,TOR,128,0.576,0.542,0.818,12,48,28,14,7,12,17
28,TOR,112,0.432,0.406,0.852,10,33,22,8,5,7,22
28,TOR,124,0.494,0.444,0.788,16,42,25,5,5,8,19
28,TOR,101,0.415,0.45,0.889,8,50,12,9,2,11,22
28,TOR,122,0.519,0.56,0.857,14,46,26,7,2,14,18
28,TOR,123,0.471,0.345,0.861,15,39,21,9,3,9,20
28,TOR,121,0.547,0.476,0.654,8,28,20,7,5,9,27
28,TOR,109,0.494,0.259,0.762,10,47,20,10,7,10,16
28,TOR,116,0.462,0.444,0.774,12,48,19,13,9,13,21
28,TOR,104,0.531,0.381,0.667,5,36,12,12,4,10,19
28,TOR,95,0.337,0.353,0.792,14,52,17,11,4,12,12
28,TOR,111,0.388,0.371,0.818,19,45,24,13,6,7,18
28,TOR,91,0.4,0.259,0.828,9,43,10,12,5,18,24
28,TOR,123,0.56,0.588,0.906,5,40,18,5,9,16,25
28,TOR,82,0.373,0.222,0.727,14,43,8,8,4,12,17
28,TOR,101,0.396,0.381,0.75,21,45,14,10,6,4,19
28,TOR,118,0.435,0.258,0.837,6,41,20,11,5,10,22
28,TOR,122,0.538,0.44,0.9,4,39,19,7,3,17,25
28,TOR,114,0.471,0.455,0.815,17,50,17,9,7,17,21
28,TOR,132,0.536,0.393,0.81,13,49,21,7,9,8,17
28,TOR,116,0.494,0.364,0.87,10,42,21,9,4,10,20
28,TOR,119,0.522,0.526,0.813,10,44,18,8,6,9,19
28,TOR,89,0.395,0.25,0.652,12,43,17,10,2,9,24
28,TOR,78,0.337,0.233,0.929,8,33,10,7,5,12,20
28,TOR,103,0.398,0.259,0.857,7,35,19,9,8,9,20
28,TOR,106,0.452,0.24,0.857,10,45,10,9,8,13,25
28,TOR,99,0.424,0.294,0.579,13,45,16,6,4,8,22
28,TOR,102,0.44,0.4,0.783,12,47,20,9,10,14,19
28,TOR,113,0.456,0.429,0.806,9,40,19,8,3,11,20
28,TOR,108,0.457,0.323,0.8,13,54,19,5,6,14,19
28,TOR,104,0.526,0.258,0.56,8,41,17,6,5,15,29
28,TOR,94,0.391,0.357,0.762,13,44,15,5,5,11,21
28,TOR,103,0.46,0.263,0.9,8,45,21,8,4,11,18
28,TOR,118,0.488,0.417,0.897,11,47,20,6,1,9,23
28,TOR,109,0.532,0.393,0.7,10,36,19,6,3,13,22
28,TOR,101,0.507,0.5,0.68,6,38,18,4,5,9,18
28,TOR,94,0.455,0.25,0.792,8,34,15,9,1,16,26
28,TOR,90,0.381,0.375,0.737,8,46,19,8,4,14,13
28,TOR,107,0.494,0.333,0.759,10,41,15,7,4,9,21
28,TOR,112,0.538,0.35,0.778,5,39,16,7,5,10,24
28,TOR,92,0.423,0.269,0.826,11,41,12,9,3,12,18
28,TOR,96,0.367,0.35,0.885,16,50,11,8,4,11,18
28,TOR,114,0.506,0.44,0.778,11,51,16,5,9,17,23
28,TOR,94,0.467,0.333,0.85,3,36,20,2,4,11,23
28,TOR,94,0.474,0.381,0.609,8,42,21,6,6,11,18
28,TOR,99,0.402,0.16,0.778,16,46,19,17,5,11,28
28,TOR,89,0.375,0.133,0.84,16,48,7,6,5,12,20
